Conference,name,embed_code,thumbnail
Fall2013,ThinkFinance.mov,//fast.wistia.net/embed/iframe/1222y22by7,http://embed.wistia.com/deliveries/98543673bb3dfbbc8fc7be016cd106a9ac3d044a.jpg
Fall2013,TinkoffCreditSystems.mov,//fast.wistia.net/embed/iframe/m0b4trzst4,http://embed.wistia.com/deliveries/d69f154387ec93c9eeae47170817b0dfdb33ed40.jpg
Fall2013,TipRanks.mov,//fast.wistia.net/embed/iframe/hvucnt23gx,http://embed.wistia.com/deliveries/916cc47360e09a62df585230a0e1d19fd7fa0675.jpg
Fall2013,Toopher.mov,//fast.wistia.net/embed/iframe/tg7wwpknsn,http://embed.wistia.com/deliveries/4f10c072be63eb84d9f4fa4b7eabb8f6bdfbb121.jpg
Fall2013,Unleash.mov,//fast.wistia.net/embed/iframe/ll6m14fpdr,http://embed.wistia.com/deliveries/52c24d3898365c07b8370d3bc18dcc032df4ee68.jpg
Fall2013,Versafe.mov,//fast.wistia.net/embed/iframe/5yxp9fp7gr,http://embed.wistia.com/deliveries/5620aa06143542ee0161559fdc51f6b91a3653da.jpg
Fall2013,WordSentry.mov,//fast.wistia.net/embed/iframe/d5p17pvwu1,http://embed.wistia.com/deliveries/2d6b0acdd5ab030624d19db0b8984763b2532b1c.jpg
Fall2013,Yodlee.mov,//fast.wistia.net/embed/iframe/8kx3yl6f1v,http://embed.wistia.com/deliveries/4961b6786a18797ab42a5c7a53f9599fdb0aeee2.jpg
Fall2013,Yseop.mov,//fast.wistia.net/embed/iframe/r2jjacqn4s,http://embed.wistia.com/deliveries/79faa3ef5afc8bcb93f5f5bfd04a8ba20f5e4969.jpg
Fall2013,Zenmonics.mov,//fast.wistia.net/embed/iframe/fxk3ep0k7a,http://embed.wistia.com/deliveries/a916fccc0f26ae35b369ad6ac0474a7af905e8e8.jpg
Fall2013,Zighra.mov,//fast.wistia.net/embed/iframe/9o94hxs181,http://embed.wistia.com/deliveries/9f93e6ae6c0de888e7a2515cd6568bd5effe9937.jpg
Fall2013,Zooz.mov,//fast.wistia.net/embed/iframe/8lz07xap7t,http://embed.wistia.com/deliveries/4d1cfe1cab2c63ac61005ab5ef6a6b361fa448e3.jpg
Spring2010,Backbase.mov,//fast.wistia.net/embed/iframe/6u6w9tu7nd,http://embed.wistia.com/deliveries/b1c676da9ae83402f1aad78dfefafe68e26d2166.jpg
Spring2010,Bill.mov,//fast.wistia.net/embed/iframe/7ipu1noqjs,http://embed.wistia.com/deliveries/e6b2e296b8a3ca6adf43e6d284b3e8d198d5e252.jpg
Spring2010,Billeo.mov,//fast.wistia.net/embed/iframe/kbqwfkxx3d,http://embed.wistia.com/deliveries/9f44871164143e55662c7b250ea64a427dea8430.jpg
Spring2010,Blippy.mov,//fast.wistia.net/embed/iframe/rxskgrsdir,http://embed.wistia.com/deliveries/db89dbe1d78c00ca2aa65afcd1cead4bb02796cb.jpg
Spring2010,Bobber.mov,//fast.wistia.net/embed/iframe/cyuas6870i,http://embed.wistia.com/deliveries/0c5baa013ab1675c42d7740fb262611a97ed175b.jpg
Spring2010,Bobber.mov,//fast.wistia.net/embed/iframe/25udsu3kwe,http://embed.wistia.com/deliveries/7ed8a839de6f3d4c6701db4d79dc413aa35f8688.jpg
Spring2010,CCM.mov,//fast.wistia.net/embed/iframe/w5qa499t17,http://embed.wistia.com/deliveries/02a2a686857f945e69a83b2a68b9e0671923ea51.jpg
Spring2010,ContinuityControl.mov,//fast.wistia.net/embed/iframe/czu2pf03ak,http://embed.wistia.com/deliveries/bbca4b7984f38f73ca79117f29d11c58090a30c9.jpg
Spring2010,Controlabill.mov,//fast.wistia.net/embed/iframe/uw0c8htdl9,http://embed.wistia.com/deliveries/b2f5e4ab18097e2b32f5639fd84721da01990dc9.jpg
Spring2010,Cortera.mov,//fast.wistia.net/embed/iframe/wlnyayl7dw,http://embed.wistia.com/deliveries/225f5fecb74d4f62a84fd02bb23786db97de0dea.jpg
Spring2010,DebtGoal.mov,//fast.wistia.net/embed/iframe/pjthdh9ydr,http://embed.wistia.com/deliveries/f20692432e4ab0b901738969b0a36200440e7b33.jpg
Spring2010,eRollover.mov,//fast.wistia.net/embed/iframe/a4ioygzf1c,http://embed.wistia.com/deliveries/5548a4d57dabe8bd8657f9e9e76d9e229a19a694.jpg
Spring2010,Expensify.mov,//fast.wistia.net/embed/iframe/4sz22bb4qc,http://embed.wistia.com/deliveries/d6fe9fcac06cb7691a09270790902aabc86aa81e.jpg
Spring2010,Fiserv.mov,//fast.wistia.net/embed/iframe/g2h38kt3o8,http://embed.wistia.com/deliveries/b3685a53d06be4150562d5f8da441399c86dc5ca.jpg
Spring2010,FTRANS.mov,//fast.wistia.net/embed/iframe/jvaa7rtkd8,http://embed.wistia.com/deliveries/14ed9f0893e069f9e40375027b04c44b81eb5f6d.jpg
Spring2010,Goalmine.mov,//fast.wistia.net/embed/iframe/5xdxs2ll5w,http://embed.wistia.com/deliveries/e5cb28903d6c42f964c933b57e8fec8261251e0f.jpg
Spring2010,Ideon.mov,//fast.wistia.net/embed/iframe/d6g3xg04tq,http://embed.wistia.com/deliveries/d778da55c62540100f279cf4dfb4e5f6862926f1.jpg
Spring2010,Jemstep.mov,//fast.wistia.net/embed/iframe/rywyq9hzer,http://embed.wistia.com/deliveries/f8659d780c34d803c37bb190c95d553036346158.jpg
Spring2010,Kabbage.mov,//fast.wistia.net/embed/iframe/bs0363yk1j,http://embed.wistia.com/deliveries/c57b89150046e27e7139971339ceba5779e276de.jpg
Spring2010,Liqpay.mov,//fast.wistia.net/embed/iframe/8l84zjvbzj,http://embed.wistia.com/deliveries/ed13a49d170d5c991635f3734fa4c217c3cbebc6.jpg
Spring2010,Mint.mov,//fast.wistia.net/embed/iframe/tf7mk3rbn3,http://embed.wistia.com/deliveries/bc882e78bd3beb377f08b276b7903e71c80f1699.jpg
Spring2010,MoneyAisle.mov,//fast.wistia.net/embed/iframe/e2yvbqiwfr,http://embed.wistia.com/deliveries/2e10446f11e921a04c824f83270b8b124b372960.jpg
Spring2010,Mpower.mov,//fast.wistia.net/embed/iframe/4jcoywgwic,http://embed.wistia.com/deliveries/e0a9b6ec02439303726facaee93a2a94556b5f4f.jpg
Spring2010,oFlows.mov,//fast.wistia.net/embed/iframe/wyqr72bmf7,http://embed.wistia.com/deliveries/ef54011e801972cd3de9f3bb8734f6f335cc434b.jpg
Spring2010,Pageonce.mov,//fast.wistia.net/embed/iframe/zlxa3eel5x,http://embed.wistia.com/deliveries/a81d3ccfb9b01eac815632505959bd5227a570f8.jpg
Spring2010,PointOfWealth.mov,//fast.wistia.net/embed/iframe/43rc6abker,http://embed.wistia.com/deliveries/7eba753e20ea76fa3f5d3f5b33ba87942f711d92.jpg
Spring2010,RiskKey.mov,//fast.wistia.net/embed/iframe/pfjck41ieo,http://embed.wistia.com/deliveries/e0af6c8ad58fe1d4bb1cf3c8d2be2f64da1228c5.jpg
Spring2010,SafetyPay.mov,//fast.wistia.net/embed/iframe/vaq633uyk6,http://embed.wistia.com/deliveries/9dca2ed95566aee04815ca706fb5978eafe7374a.jpg
Spring2010,Segmint.mov,//fast.wistia.net/embed/iframe/jxrkhjnylf,http://embed.wistia.com/deliveries/2b9d0832f4c192819d0b0bccaf55ebe183368baa.jpg
Spring2010,SilverTail.mov,//fast.wistia.net/embed/iframe/96pjoxrtfc,http://embed.wistia.com/deliveries/fe4c83bdd6ba0321dac346a4409e9e30026033ce.jpg
Spring2010,SmartCredit.mov,//fast.wistia.net/embed/iframe/l60oyf1e2t,http://embed.wistia.com/deliveries/35a544ccd422798816080344d9d1b941db7b075a.jpg
Spring2010,TSYS.mov,//fast.wistia.net/embed/iframe/g99qyduhw2,http://embed.wistia.com/deliveries/bf369afe3aeb3914a8b2d8e2c8f382b5bf4dd1c7.jpg
Spring2010,Ubank.mov,//fast.wistia.net/embed/iframe/j3vtrcawta,http://embed.wistia.com/deliveries/79f245f46ac008dc45e2fd202f081461a190389b.jpg
Spring2010,VISA.mov,//fast.wistia.net/embed/iframe/vrwupmme0o,http://embed.wistia.com/deliveries/1c463dc4e89decd3b21b5f29fcf03ea907d0a84d.jpg
Spring2010,Wikiinvest.mov,//fast.wistia.net/embed/iframe/t9hv6l45rr,http://embed.wistia.com/deliveries/4cb6129759a1c6efdefd1fbba21914baaed31c5c.jpg
Spring2010,WorkLight.mov,//fast.wistia.net/embed/iframe/20n94sn1wr,http://embed.wistia.com/deliveries/05c4c4fc465c2c7b89f2f3d6712a2db060f68977.jpg
Spring2010,Zendough.mov,//fast.wistia.net/embed/iframe/tod1lnj7ez,http://embed.wistia.com/deliveries/b77134dc1dcd9e5290795d13e59f49792a08ecd9.jpg
Spring2011,Adobe.mov,//fast.wistia.net/embed/iframe/5oc6r7199v,http://embed.wistia.com/deliveries/206eee6f89023ddef8e9cb31abe9464564a30685.jpg
Spring2011,Afiniate.mov,//fast.wistia.net/embed/iframe/ckky5r5zgu,http://embed.wistia.com/deliveries/32187c3dceabd2e136784fe4bd30fc9d467d7cc1.jpg
Spring2011,AptysSolutions.mov,//fast.wistia.net/embed/iframe/uptk5dxywi,http://embed.wistia.com/deliveries/e56687e13b8ee286ed77fe084acdd8366e567480.jpg
Spring2011,Arroweye.mov,//fast.wistia.net/embed/iframe/43s5nns9zv,http://embed.wistia.com/deliveries/fcad192d456c4d2cd2b6a18ced6b0b67e98347bc.jpg
Spring2011,Backbase.mov,//fast.wistia.net/embed/iframe/gk2lk512wa,http://embed.wistia.com/deliveries/0d9829d62685e7609b40eff4a68f94ebf3f90ba5.jpg
Spring2011,Balance.mov,//fast.wistia.net/embed/iframe/obaa6qhwi3,http://embed.wistia.com/deliveries/7c694211953c844ead8d52f92215f3f48fa8da3a.jpg
Spring2011,BancBox.mov,//fast.wistia.net/embed/iframe/9x01ldi3w7,http://embed.wistia.com/deliveries/459050251f838a706eb1d72f0cfbf99fa4e7158b.jpg
Spring2011,BancVue.mov,//fast.wistia.net/embed/iframe/fvybyjomfb,http://embed.wistia.com/deliveries/86098f5767b76b6a9a33b4944623d27db4a90751.jpg
Spring2011,Bankons.mov,//fast.wistia.net/embed/iframe/23ob038prf,http://embed.wistia.com/deliveries/2aa5b2e81a2130b4f3c05733a6d34f333f48d525.jpg
Spring2011,Bill.mov,//fast.wistia.net/embed/iframe/u14mlfcxb9,http://embed.wistia.com/deliveries/29eb1750b3ea9c2ff3a8578dd5ab7e62da0f4a48.jpg
Spring2011,Billeo.mov,//fast.wistia.net/embed/iframe/5j56l8w78p,http://embed.wistia.com/deliveries/23f25e1406689d1436707c3fff8d8615640778b0.jpg
Spring2011,BillFloat.mov,//fast.wistia.net/embed/iframe/8hp64veefk,http://embed.wistia.com/deliveries/54fe026bf602b235fedb3f892feeb40a8447a59a.jpg
Spring2011,Bills.mov,//fast.wistia.net/embed/iframe/kq5jdlvvbx,http://embed.wistia.com/deliveries/29d5bba74c61c215bc518e7231fcf61c6e4bf959.jpg
Spring2011,BillShrink.mov,//fast.wistia.net/embed/iframe/lfeblrn2xy,http://embed.wistia.com/deliveries/1256baf3f1f374fd2552128f1cf97ab29b734057.jpg
Spring2011,Braintree.mov,//fast.wistia.net/embed/iframe/tyhtfrx13c,http://embed.wistia.com/deliveries/d9808e920eaaaa4692ec5dc42fc687808cf7d019.jpg
Spring2011,Bundle.mov,//fast.wistia.net/embed/iframe/ij3qhr9158,http://embed.wistia.com/deliveries/71bb827c918a5eb3e78844ba8357731e80d7e5b8.jpg
Spring2011,ChargeSmart.mov,//fast.wistia.net/embed/iframe/uv08j2fvyo,http://embed.wistia.com/deliveries/b769261db18882c0de148a6031f7b66c4f303aac.jpg
Spring2011,ClovrMedia.mov,//fast.wistia.net/embed/iframe/92wp6y7w9s,http://embed.wistia.com/deliveries/e7960dadaaf2bac697e36a2194832ef0e10165ff.jpg
Spring2011,CodeGreen.mov,//fast.wistia.net/embed/iframe/a8h25u4kqt,http://embed.wistia.com/deliveries/7cec1d46304704e356e9bf1164fcda3f94e554f8.jpg
Spring2011,Corduro.mov,//fast.wistia.net/embed/iframe/rv0vp0r1ab,http://embed.wistia.com/deliveries/65b97d8c06c2fe67a71b969fab2bb39c1ca71aa7.jpg
Spring2011,Currensee.mov,//fast.wistia.net/embed/iframe/iptes7crr5,http://embed.wistia.com/deliveries/56a0cb53f2ce4f4c09b735c6cd9a0dd64395d137.jpg
Spring2011,doxo.mov,//fast.wistia.net/embed/iframe/eloevx9w4k,http://embed.wistia.com/deliveries/9706cc8a78403fbd8ebbb6052d3ce1cb0dc7c51d.jpg
Spring2011,Dwolla.mov,//fast.wistia.net/embed/iframe/ev4zotobpb,http://embed.wistia.com/deliveries/842aa1f8432bfb82290ecf57e1e3a6c7506830af.jpg
Spring2011,edo.mov,//fast.wistia.net/embed/iframe/8ztadwp2a3,http://embed.wistia.com/deliveries/a8fe19dd9e757c33e3325bd106c1840b978d5df5.jpg
Spring2011,Enloop.mov,//fast.wistia.net/embed/iframe/7ntpicl2i8,http://embed.wistia.com/deliveries/3e6709ed0f02a50c687ba5069a340e8f787eb845.jpg
Spring2011,eWise.mov,//fast.wistia.net/embed/iframe/t6m1232cxl,http://embed.wistia.com/deliveries/b37e191e3e355d8ccaa941450d79e840bc49e07e.jpg
Spring2011,Expensify.mov,//fast.wistia.net/embed/iframe/le7a89hq5i,http://embed.wistia.com/deliveries/70194c5e6f61dd892e61a6c4968bcd126a651d67.jpg
Spring2011,Experian.mov,//fast.wistia.net/embed/iframe/i24qv18ym2,http://embed.wistia.com/deliveries/4ed081c9d55bb70a1dc14ab140fe26eb79e4f1e7.jpg
Spring2011,Figlo.mov,//fast.wistia.net/embed/iframe/4l2n1whgmk,http://embed.wistia.com/deliveries/35f84292ae9dd54cc9797a0d75774a10bfad7a80.jpg
Spring2011,FreeMonee.mov,//fast.wistia.net/embed/iframe/aly5ezfv4m,http://embed.wistia.com/deliveries/8660f0f8c8ca1e154d3462505b47edaa701a301c.jpg
Spring2011,GoalMine.mov,//fast.wistia.net/embed/iframe/8buw0tr3gt,http://embed.wistia.com/deliveries/c53f32f2a0586fcf5ebfe965aab0796ede13ff8a.jpg
Spring2011,GoldBullion.mov,//fast.wistia.net/embed/iframe/vkchi9905j,http://embed.wistia.com/deliveries/b75be0374a3cf9c4f04f3830bd0d555db2cf1ccb.jpg
Spring2011,HelloWallet.mov,//fast.wistia.net/embed/iframe/bt4h9c0lep,http://embed.wistia.com/deliveries/a03d1e7ff0d95e5d63ba36590c9074cc9d129232.jpg
Spring2011,Hoyos.mov,//fast.wistia.net/embed/iframe/tk68zgu25p,http://embed.wistia.com/deliveries/68c00ae50cf93bf19593f162ee4bfe4fa5ee506a.jpg
Spring2011,IdAnalytics.mov,//fast.wistia.net/embed/iframe/0y94apgneh,http://embed.wistia.com/deliveries/42c33e5c27e478610094bee9364549329290910c.jpg
Spring2011,Ideon.mov,//fast.wistia.net/embed/iframe/p10sp2v4hc,http://embed.wistia.com/deliveries/1fb86f972302eb0b38c2604435e2d40c20d63cc0.jpg
Spring2011,Intellaegis.mov,//fast.wistia.net/embed/iframe/hiej109h64,http://embed.wistia.com/deliveries/f7844ce5329733d5541689f1ffa4a1b5c9e60d5c.jpg
Spring2011,Kabbage.mov,//fast.wistia.net/embed/iframe/0gnghktzeg,http://embed.wistia.com/deliveries/def80a24861dd6de3462fcb950c01bce31cced70.jpg
Spring2011,Kiboo.mov,//fast.wistia.net/embed/iframe/vicxkgxaw3,http://embed.wistia.com/deliveries/6545e500d7a34442bdbb076de5ccc51b8e65be3c.jpg
Spring2011,Kony.mov,//fast.wistia.net/embed/iframe/2vds9h9cqf,http://embed.wistia.com/deliveries/35c649e9d83c61287732b8b8b7cf7a3a1539c837.jpg
Spring2011,Lendio.mov,//fast.wistia.net/embed/iframe/2r4gl4f24d,http://embed.wistia.com/deliveries/2eab440916e43d82d47b4a99d88c07b5cb2958b9.jpg
Spring2011,LendStreet.mov,//fast.wistia.net/embed/iframe/gg853y03gt,http://embed.wistia.com/deliveries/bc4c4ba5f2120e0511a9836970e92ea4c32eb8a6.jpg
Spring2011,Liqpay.mov,//fast.wistia.net/embed/iframe/otdyejiai7,http://embed.wistia.com/deliveries/d6887df2a945e3df1dc7eaaa9540ca92412fff0b.jpg
Spring2011,Mint.mov,//fast.wistia.net/embed/iframe/4gn2yyvep0,http://embed.wistia.com/deliveries/a765b552be3b9343558e45920ca8853d136facf8.jpg
Spring2011,MitekSystems.mov,//fast.wistia.net/embed/iframe/t57ixz8shd,http://embed.wistia.com/deliveries/7a4c4a350760fdcd3b1c00b026dd400219d9fb25.jpg
Spring2011,MyBankTracker.mov,//fast.wistia.net/embed/iframe/nxiorihtc1,http://embed.wistia.com/deliveries/d94c230a6c247f5e70b5b09879f2f509cc007eff.jpg
Spring2011,oFlows.mov,//fast.wistia.net/embed/iframe/6kflzhoxlx,http://embed.wistia.com/deliveries/3f93eef5e3b65372d9610b6b1e2b681f706019f1.jpg
Spring2011,OpenCuro.mov,//fast.wistia.net/embed/iframe/iv7bvya93n,http://embed.wistia.com/deliveries/bdc9f1dc548ed50a9bd085128f2e1056e94f7ce9.jpg
Spring2011,Openfinance.mov,//fast.wistia.net/embed/iframe/vl2q5wuzzd,http://embed.wistia.com/deliveries/1a8d268a6931373a75add3bfd793b931c9e156f5.jpg
Spring2011,PayDivvy.mov,//fast.wistia.net/embed/iframe/ogcpxnrgmm,http://embed.wistia.com/deliveries/02ff1a7c0e790f3d11940b5e8517d75ee4441434.jpg
Spring2011,PayNearMe.mov,//fast.wistia.net/embed/iframe/ulba1myp9h,http://embed.wistia.com/deliveries/540ac4b771cc38f690f2f15b663dce2cfcf4fc92.jpg
Spring2011,PayPal.mov,//fast.wistia.net/embed/iframe/nx62w2ck4w,http://embed.wistia.com/deliveries/e06c67730b8c6bf690bcac40dc508b9a0ad25efb.jpg
Spring2011,peerTransfer.mov,//fast.wistia.net/embed/iframe/463day2ahm,http://embed.wistia.com/deliveries/a1bd07570c8c7a06a8e1d3c087d7ffe1ff7b9379.jpg
Spring2011,ProfitStars.mov,//fast.wistia.net/embed/iframe/792xrjg461,http://embed.wistia.com/deliveries/ac4223e56f5ecbc199d62e674e0e8af2f57761d1.jpg
Spring2011,Q2ebanking.mov,//fast.wistia.net/embed/iframe/m00ijbnyef,http://embed.wistia.com/deliveries/ec67691621382372803d42bd875b0d4b70f6da82.jpg
Spring2011,ReadyReceipts.mov,//fast.wistia.net/embed/iframe/714iqthhpb,http://embed.wistia.com/deliveries/a5c133e2f11b59dc0221bd080e1004be83117e5a.jpg
Spring2011,RobotDough.mov,//fast.wistia.net/embed/iframe/o5v6oh6nce,http://embed.wistia.com/deliveries/41edd4439afb5d79029fbc6fc4dd4801bb82cf28.jpg
Spring2011,SilverTail.mov,//fast.wistia.net/embed/iframe/2dmqbhwaqp,http://embed.wistia.com/deliveries/cb3882079ff371e729614d49899190c518e1197c.jpg
Spring2011,TILEfinancial.mov,//fast.wistia.net/embed/iframe/j4hdohb52w,http://embed.wistia.com/deliveries/009f42906fb43d03bcd0083940bf51faeda49033.jpg
Spring2011,TrustedID.mov,//fast.wistia.net/embed/iframe/v672qcvkm4,http://embed.wistia.com/deliveries/ee5949f1e7da77b950f4037581cfee6a0c5c4be3.jpg
Spring2011,Wikiinvest.mov,//fast.wistia.net/embed/iframe/3udlez0nc9,
Spring2011,WiproTech.mov,//fast.wistia.net/embed/iframe/e5kitbmfa3,http://embed.wistia.com/deliveries/037dff0a0db58be7ec507d16730735d74db77593.jpg
Spring2011,Xero.mov,//fast.wistia.net/embed/iframe/xfo6dyyoqz,http://embed.wistia.com/deliveries/e321f3c02a5276c30c0ad017f3b74c5d2065421a.jpg
Spring2012,AccessDevelopment.mov,//fast.wistia.net/embed/iframe/3pjz9n74fx,http://embed.wistia.com/deliveries/b4fb33107a6eabb7f7deaf4a703c67cc61a3fac7.jpg
Spring2012,Actiance.mov,//fast.wistia.net/embed/iframe/qzi10xnmv9,http://embed.wistia.com/deliveries/f7ead8e00f8ae916e71f07c0348cef456f178515.jpg
Spring2012,AffinitySolutions.mov,//fast.wistia.net/embed/iframe/rjl30t8fvo,http://embed.wistia.com/deliveries/14ad51ffc3f8668fa05647b1868e68f52601f54d.jpg
Spring2012,ApplauseLearning.mov,//fast.wistia.net/embed/iframe/dvohbkm3qd,http://embed.wistia.com/deliveries/488fef8e80df64c8f39c61c23aaea465aad3d609.jpg
Spring2012,BalanceStreet.mov,//fast.wistia.net/embed/iframe/5itk72cil0,http://embed.wistia.com/deliveries/08dfaa2d9efdf4dad59d47d1137620621065d12f.jpg
Spring2012,BancBox.mov,//fast.wistia.net/embed/iframe/26zres7n46,http://embed.wistia.com/deliveries/1dfbd9b72e63b9015947da0b35b387447d385b4b.jpg
Spring2012,BankersLab.mov,//fast.wistia.net/embed/iframe/0llwshexja,http://embed.wistia.com/deliveries/361649401ad10c6432e587983d2e65b7f73fe517.jpg
Spring2012,BazaarVoice.mov,//fast.wistia.net/embed/iframe/z8qv06tmfr,http://embed.wistia.com/deliveries/09011e2fc391384756a1d276cf3bb12b7cb182f9.jpg
Spring2012,BehavioSec.mov,//fast.wistia.net/embed/iframe/yg359qio8i,http://embed.wistia.com/deliveries/8ded022ee031f722affcc1fe7d9864ad0b6426ef.jpg
Spring2012,Bill.mov,//fast.wistia.net/embed/iframe/5xnnkuf3x7,http://embed.wistia.com/deliveries/eada264bcc9a57d88b7eb2fa754880bf416c0bd0.jpg
Spring2012,BillGuard.mov,//fast.wistia.net/embed/iframe/13drm036ox,http://embed.wistia.com/deliveries/893fe40b57fd0cb9f83832936387c5465432b474.jpg
Spring2012,BusinessIQ.mov,//fast.wistia.net/embed/iframe/2vpnntzsyl,http://embed.wistia.com/deliveries/eedd10e51cbcbace6890ca8d7612e3e63c3c6c86.jpg
Spring2012,Cachet.mov,//fast.wistia.net/embed/iframe/bngac7opmu,http://embed.wistia.com/deliveries/ea7cf2353cb5ea2b2f0a428e10fcc86877dcb5c7.jpg
Spring2012,Cardlytics.mov,//fast.wistia.net/embed/iframe/9fxebpuz8f,http://embed.wistia.com/deliveries/13c105cda83e95b6d298eb19e4a6c8314e1c4add.jpg
Spring2012,Clover.mov,//fast.wistia.net/embed/iframe/nirwdob4hh,http://embed.wistia.com/deliveries/750ff7140b1529b328d660899df60b0a8b3f528d.jpg
Spring2012,CoverHound.mov,//fast.wistia.net/embed/iframe/qpovpvoqpk,http://embed.wistia.com/deliveries/9697c443cfc7e6dbd46ff39e179903302278a035.jpg
Spring2012,DCisions.mov,//fast.wistia.net/embed/iframe/4qdvb6dx9p,http://embed.wistia.com/deliveries/f045b77e3419255b3fb6fdfb7076711f0e85c531.jpg
Spring2012,DeviceFidelity.mov,//fast.wistia.net/embed/iframe/51ttp4418u,http://embed.wistia.com/deliveries/953820a397a4243653215201445b8fe71cbdbc48.jpg
Spring2012,Dwolla.mov,//fast.wistia.net/embed/iframe/02n5e162md,http://embed.wistia.com/deliveries/ba7adf2bb0e437be006c83a2939733761ac70e79.jpg
Spring2012,Dynamics.mov,//fast.wistia.net/embed/iframe/a8qnlp98gn,http://embed.wistia.com/deliveries/f462d919e5579f2cfe34bab89010a4349bbcd93a.jpg
Spring2012,eDeposit.mov,//fast.wistia.net/embed/iframe/km0akufiqa,http://embed.wistia.com/deliveries/9e9c7c113d4143ef601fc3a27c41416f7e1acb8a.jpg
Spring2012,edo.mov,//fast.wistia.net/embed/iframe/0uuz55otvl,http://embed.wistia.com/deliveries/273c56d3153f9e136e246765057b35ed9ef36cbf.jpg
Spring2012,Expensify.mov,//fast.wistia.net/embed/iframe/qn09aj91tm,http://embed.wistia.com/deliveries/944b27a2f5dea8f8b7d86fd786b6788a43d4b774.jpg
Spring2012,Flint.mov,//fast.wistia.net/embed/iframe/1j9fkmpznp,http://embed.wistia.com/deliveries/7c40918f04489ee4a12317bf3ffb04a56595e421.jpg
Spring2012,FutureAdvisor.mov,//fast.wistia.net/embed/iframe/3y2179w6d1,http://embed.wistia.com/deliveries/d082dd13c835e4be85b1775d1b455c1910080aeb.jpg
Spring2012,Giftly.mov,//fast.wistia.net/embed/iframe/hegfg0q00f,http://embed.wistia.com/deliveries/44a02d93f16043a4a3c5510b53205cd4b90fe140.jpg
Spring2012,GlobalVCard.mov,//fast.wistia.net/embed/iframe/nbj52bpzx2,http://embed.wistia.com/deliveries/cd5a49a50ca6cab428b8bc5763a29c71e4925a07.jpg
Spring2012,InStream.mov,//fast.wistia.net/embed/iframe/kqlh7s4szs,http://embed.wistia.com/deliveries/181b5a3dd5024885fc8bd761b6286d273d66f133.jpg
Spring2012,ipcommerce.mov,//fast.wistia.net/embed/iframe/8t70gw0fve,http://embed.wistia.com/deliveries/dbbc45abb9684c6955cd3754ee67e2b31d810da6.jpg
Spring2012,iQuantifi.mov,//fast.wistia.net/embed/iframe/kyjutu1h9z,http://embed.wistia.com/deliveries/957b9140bcfee746db1270870ed3311495c45277.jpg
Spring2012,Kabbage.mov,//fast.wistia.net/embed/iframe/qkg1aizbid,http://embed.wistia.com/deliveries/1fb7f32b19cb1e263753065d4c055c63ee8ca766.jpg
Spring2012,Keynote.mov,//fast.wistia.net/embed/iframe/a8gutnhpnp,http://embed.wistia.com/deliveries/276f341c69c07de6632c96a0333a5b36824309d8.jpg
Spring2012,Klarna.mov,//fast.wistia.net/embed/iframe/y9fs808sbh,http://embed.wistia.com/deliveries/e703a18568d3884e357b32a54ffd61a038a94c90.jpg
Spring2012,Kuspit.mov,//fast.wistia.net/embed/iframe/8vlqsngqwh,http://embed.wistia.com/deliveries/3bb24d49411f73a0815b2e4cdd16c8fc24ef663a.jpg
Spring2012,LinkableNetworks.mov,//fast.wistia.net/embed/iframe/k2s6cwwgsg,http://embed.wistia.com/deliveries/fe499cc72d0a1d25e4af01c931c57d17266955d3.jpg
Spring2012,MitekSystems.mov,//fast.wistia.net/embed/iframe/49ia7s9tbb,http://embed.wistia.com/deliveries/da48533167c0b950ec5bd766418afd9c4abd6964.jpg
Spring2012,MoneyDesktop.mov,//fast.wistia.net/embed/iframe/gy8shrp0ec,http://embed.wistia.com/deliveries/fd8875fceb8f9793a6db213b951fdfc19b8663d7.jpg
Spring2012,mShift.mov,//fast.wistia.net/embed/iframe/q7ztfp30qk,http://embed.wistia.com/deliveries/96d7693d9719ca5bb9c853a0a301185c15991d62.jpg
Spring2012,NICE.mov,//fast.wistia.net/embed/iframe/ip9ugwcmn5,http://embed.wistia.com/deliveries/6bc53650d6d8ee1bd97866605f466a202c71e831.jpg
Spring2012,NomisSolutions.mov,//fast.wistia.net/embed/iframe/0eo259q9sq,http://embed.wistia.com/deliveries/949f958fa577d1721ca26359dd4c08e634f56363.jpg
Spring2012,OnDeck.mov,//fast.wistia.net/embed/iframe/c49thrv3cw,http://embed.wistia.com/deliveries/1bd3cf21208294a12b557e73996ead74bfd65feb.jpg
Spring2012,PaySimple.mov,//fast.wistia.net/embed/iframe/0axnx95gqg,http://embed.wistia.com/deliveries/b45c4ce4f02d0073ea0be4f85710815fa522b9a1.jpg
Spring2012,PersonalCapital.mov,//fast.wistia.net/embed/iframe/8rhxznua3n,http://embed.wistia.com/deliveries/9f88bc8096ac3f5b0feb4e0335b4380ba9876e31.jpg
Spring2012,Pindrop.mov,//fast.wistia.net/embed/iframe/5bquk9ptf0,http://embed.wistia.com/deliveries/1017cee153d80defedabc0fbbccffcaeb287b8c5.jpg
Spring2012,Portfolio.mov,//fast.wistia.net/embed/iframe/mqxbzy0bly,http://embed.wistia.com/deliveries/56fe5c17f03e463bd321f8984319e3f56d86a459.jpg
